Catalog_ID	SNP_position
11520	[0]
11522	[0]
11523	[2]
11531	[0]
11533	[0]
11536	[1]
11539	[0]
11540	[0]
11546	[1]
11550	[1]
11554	[0]
11555	[0]
11560	[2]
11561	[0]
11563	[0]
11564	[0]
11565	[0]
11566	[0]
11569	[0]
11571	[0]
11572	[0]
11575	[0]
11576	[1]
11580	[0]
11582	[0]
11585	[1]
11586	[0]
11591	[1]
11595	[1]
11597	[2]
11598	[5]
11600	[1]
11606	[0]
11610	[0]
11612	[1]
11614	[0]
11619	[0]
11620	[0]
11622	[3]
11624	[1]
11631	[0]
11632	[0]
11636	[0]
11637	[1]
11638	[0]
11639	[2]
11640	[4]
11645	[0]
11646	[3]
11647	[0]
11649	[2]
11653	[0]
11655	[0]
11664	[1]
11666	[0]
11667	[2]
11670	[0]
11677	[2]
11680	[0]
11682	[0]
11683	[1]
11684	[0]
11686	[0]
11689	[0]
11692	[2]
11693	[0]
11694	[0]
11700	[1]
11701	[0]
11706	[0]
11708	[0]
11709	[0]
11711	[1]
11713	[1]
11719	[1]
11722	[0]
11725	[2]
11726	[0]
11730	[0]
11731	[0]
11736	[1]
11738	[0]
11739	[4]
11744	[0]
11746	[0]
11748	[1]
11750	[0]
11756	[1]
11757	[0]
11761	[0]
11762	[0]
11766	[0]
11768	[0]
11770	[0]
11771	[0]
11774	[2]
11776	[0]
11777	[2]
11790	[5]
11794	[0]
11795	[2]
11796	[0]
11799	[1]
11803	[0]
11804	[0]
11805	[0]
11814	[0]
11815	[0]
11817	[1]
11826	[0]
11828	[0]
11831	[0]
11833	[0]
11834	[1]
11838	[0]
11840	[5]
11841	[0]
11845	[1]
11847	[0]
11848	[0]
11849	[0]
11850	[0]
11851	[0]
11852	[0]
11854	[0]
11855	[2]
11859	[0]
11862	[0]
11863	[0]
11866	[0]
11869	[0]
11871	[0]
11872	[0]
11873	[1]
11879	[0]
11881	[3]
11882	[7]
11883	[0]
11884	[0]
11888	[0]
11892	[1]
11893	[0]
11894	[0]
11896	[1]
11897	[0]
11898	[0]
11903	[0]
11904	[0]
11905	[2]
11906	[0]
11908	[2]
11910	[0]
11912	[4]
11915	[0]
11922	[0]
11925	[0]
11926	[2]
11933	[0]
11940	[0]
11941	[1]
11943	[0]
11948	[1]
11950	[0]
11951	[0]
11953	[0]
11959	[1]
11960	[0]
11963	[2]
11970	[0]
11971	[0]
11973	[0]
11977	[0]
11979	[0]
11982	[0]
11983	[1]
11984	[0]
11987	[0]
11988	[1]
11989	[1]
11992	[0]
11993	[0]
11999	[0]
12000	[1]
12003	[1]
12005	[3]
12012	[0]
12014	[0]
12028	[0]
12030	[1]
12032	[1]
12033	[0]
12034	[2]
12035	[0]
12038	[0]
12039	[0]
12040	[0]
12044	[0]
12051	[0]
12056	[0]
12058	[0]
12070	[1]
12079	[1]
12080	[0]
12087	[0]
12088	[1]
12091	[1]
12092	[0]
12095	[0]
12098	[0]
12099	[1]
12103	[1]
12105	[2]
12107	[0]
12109	[0]
12113	[1]
12114	[0]
12117	[2]
12119	[0]
12121	[0]
12122	[1]
12125	[0]
12128	[0]
12131	[0]
12134	[3]
12139	[0]
12141	[0]
12143	[0]
12144	[0]
12147	[1]
12149	[0]
12152	[1]
12155	[1]
12156	[0]
12157	[0]
12167	[1]
12170	[0]
12172	[0]
12175	[0]
12179	[0]
12187	[0]
12189	[3]
12193	[0]
12195	[2]
12196	[1]
12198	[0]
12200	[0]
12204	[0]
12208	[1]
12210	[0]
12211	[0]
12212	[0]
12213	[2]
12217	[1]
12218	[0]
12220	[0]
12221	[0]
12223	[0]
12225	[0]
12227	[0]
12229	[0]
12232	[0]
12234	[0]
12235	[0]
12236	[0]
12237	[0]
12241	[1]
12242	[0]
12244	[0]
12248	[1]
12253	[2]
12260	[1]
12262	[0]
12266	[0]
12267	[0]
12268	[0]
12270	[0]
12273	[0]
12275	[0]
12279	[0]
12281	[0]
12282	[0]
12283	[1]
12284	[3]
12287	[0]
12289	[0]
12296	[1]
12297	[2]
12298	[0]
12299	[0]
12303	[0]
12306	[0]
12307	[0]
12309	[0]
12312	[0]
12314	[0]
12319	[1]
12320	[1]
12323	[0]
12330	[0]
12331	[0]
12332	[0]
12334	[0]
12335	[0]
12337	[0]
12340	[1]
12345	[0]
12346	[0]
12348	[0]
12350	[0]
12351	[2]
12352	[0]
12354	[0]
12356	[0]
12359	[2]
12367	[0]
12369	[0]
12370	[1]
12371	[0]
12376	[1]
12379	[0]
12383	[0]
12384	[0]
12385	[0]
12387	[0]
12389	[0]
12394	[0]
12395	[0]
12396	[0]
12400	[0]
12401	[0]
12403	[0]
12404	[1]
12405	[0]
12409	[0]
12410	[0]
12414	[0]
12420	[0]
12421	[0]
12422	[0]
12424	[1]
12429	[0]
12430	[0]
12436	[2]
12437	[1]
12442	[0]
12445	[2]
12446	[1]
12449	[0]
12451	[0]
12455	[0]
12456	[0]
12459	[0]
12460	[1]
12461	[0]
12463	[1]
12464	[0]
12469	[1]
12472	[1]
12478	[0]
12479	[1]
12482	[6]
12484	[0]
12486	[0]
12488	[0]
12497	[0]
12500	[0]
12501	[1]
12503	[0]
12506	[3]
12507	[0]
12509	[0]
12510	[0]
12516	[0]
12517	[0]
12520	[2]
12521	[0]
12523	[0]
12524	[1]
12525	[0]
12526	[1]
12534	[2]
12535	[1]
12537	[2]
12538	[0]
12541	[0]
12542	[0]
12543	[0]
12544	[1]
12546	[0]
12560	[0]
12561	[0]
12564	[0]
12565	[1]
12567	[0]
12570	[0]
12574	[0]
12575	[0]
12576	[1]
12577	[1]
12581	[0]
12584	[0]
12586	[1]
12590	[2]
12591	[1]
12592	[1]
12593	[0]
12594	[1]
12595	[0]
12596	[0]
12601	[0]
12605	[0]
12606	[1]
12607	[0]
12613	[0]
12614	[0]
12616	[0]
12617	[3]
12621	[0]
12624	[1]
12631	[3]
12636	[0]
12638	[0]
12640	[0]
12641	[0]
12645	[0]
12653	[0]
12654	[0]
12655	[1]
12660	[1]
12661	[0]
12663	[0]
12664	[0]
12666	[0]
12669	[1]
12673	[0]
12674	[1]
12685	[0]
12687	[0]
12689	[0]
12691	[0]
12692	[1]
12695	[0]
12696	[4]
12697	[0]
12698	[0]
12701	[0]
12702	[0]
12706	[2]
12708	[0]
12710	[0]
12713	[0]
12714	[0]
12716	[1]
12718	[0]
12723	[0]
12725	[1]
12727	[0]
12737	[0]
12739	[0]
12741	[0]
12742	[0]
12744	[0]
12751	[0]
12753	[0]
12757	[0]
12762	[0]
12764	[1]
12766	[1]
12769	[1]
12772	[0]
12773	[0]
12779	[0]
12781	[3]
12782	[0]
12785	[0]
12786	[0]
12787	[1]
12790	[0]
12791	[2]
12801	[0]
12804	[0]
12805	[0]
12814	[1]
12816	[0]
12817	[0]
12824	[1]
12826	[2]
12828	[0]
12833	[1]
12837	[2]
12838	[0]
12840	[0]
12841	[0]
12842	[0]
12843	[0]
12850	[2]
12852	[0]
12853	[0]
12854	[1]
12855	[0]
12859	[2]
12864	[0]
12866	[0]
12871	[0]
12872	[0]
12873	[0]
12880	[0]
12884	[0]
12885	[1]
12888	[2]
12889	[0]
12893	[0]
12898	[0]
12902	[3]
12903	[1]
12904	[0]
12905	[1]
12910	[0]
12912	[0]
12913	[1]
12915	[3]
12919	[0]
12920	[0]
12923	[0]
12924	[1]
12925	[0]
12926	[0]
12927	[1]
12929	[0]
12934	[0]
12935	[1]
12936	[0]
12938	[0]
12939	[0]
12940	[0]
12941	[0]
12948	[2]
12951	[0]
12953	[1]
12954	[0]
12958	[2]
12959	[2]
12962	[0]
12963	[3]
12964	[5]
12979	[0]
12980	[1]
12981	[0]
12983	[0]
12985	[0]
12986	[1]
12987	[0]
12989	[2]
12990	[1]
12995	[2]
12996	[0]
12999	[0]
13000	[0]
13001	[0]
13003	[0]
13006	[0]
13007	[1]
13013	[0]
13014	[1]
13018	[0]
13019	[2]
13021	[1]
13026	[0]
13028	[0]
13032	[0]
13034	[0]
13038	[1]
13039	[0]
13042	[0]
13045	[0]
13046	[0]
13050	[0]
13054	[0]
13060	[0]
13062	[0]
13067	[0]
13068	[0]
13069	[1]
13072	[0]
13076	[0]
13077	[0]
13079	[0]
13080	[0]
13081	[0]
13083	[1]
13085	[0]
13087	[0]
13088	[0]
13090	[1]
13092	[0]
13095	[0]
13096	[0]
13097	[1]
13098	[0]
13107	[2]
13111	[0]
13112	[0]
13113	[0]
13114	[0]
13115	[0]
13119	[0]
13123	[0]
13126	[0]
13128	[1]
13129	[0]
13133	[1]
13136	[0]
13137	[0]
13138	[0]
13139	[0]
13142	[0]
13144	[0]
13145	[0]
13146	[0]
13147	[0]
13148	[1]
13150	[0]
13152	[1]
13153	[0]
13155	[0]
13157	[0]
13158	[0]
13159	[0]
13160	[0]
13164	[0]
13166	[0]
13172	[0]
13176	[1]
13177	[0]
13180	[0]
13182	[2]
13184	[1]
13187	[0]
13188	[0]
13190	[1]
13191	[0]
13192	[0]
13196	[0]
13199	[2]
13205	[2]
13210	[0]
13214	[0]
13215	[0]
13218	[0]
13220	[0]
13221	[0]
13227	[0]
13231	[1]
13232	[2]
13233	[0]
13234	[0]
13235	[0]
13240	[0]
13241	[0]
13243	[1]
13245	[2]
13249	[1]
13254	[0]
13255	[0]
13259	[2]
13260	[0]
13261	[0]
13263	[0]
13268	[0]
13274	[0]
13275	[0]
13277	[0]
13281	[1]
13283	[7]
13298	[1]
13299	[0]
13300	[0]
13302	[2]
13305	[0]
13307	[0]
13310	[1]
13314	[0]
13315	[0]
13316	[1]
13321	[0]
13322	[0]
13323	[0]
13324	[0]
13327	[0]
13331	[1]
13336	[0]
13337	[0]
13339	[0]
13348	[3]
13349	[0]
13352	[0]
13354	[0]
13360	[0]
13364	[0]
13365	[0]
13370	[0]
13372	[1]
13374	[0]
13378	[0]
13381	[2]
13384	[1]
13385	[0]
13387	[0]
13393	[0]
13395	[0]
13397	[0]
13399	[0]
13400	[2]
13401	[0]
13403	[0]
13405	[0]
13413	[0]
13414	[0]
13415	[0]
13418	[0]
13423	[2]
13425	[0]
13430	[0]
13436	[0]
13438	[0]
13440	[4]
13443	[2]
13446	[0]
13447	[0]
13449	[2]
13456	[0]
13458	[0]
13459	[0]
13460	[0]
13461	[2]
13463	[1]
13464	[4]
13469	[0]
13470	[0]
13471	[1]
13472	[0]
13473	[0]
13474	[2]
13475	[1]
13477	[0]
13479	[0]
13485	[0]
13486	[0]
13487	[0]
13492	[1]
13497	[0]
13499	[0]
13504	[0]
13507	[1]
13510	[0]
13520	[0]
13524	[0]
13526	[0]
13528	[2]
13530	[0]
13531	[0]
13532	[0]
13536	[0]
13545	[0]
13546	[0]
13549	[1]
13550	[0]
13551	[0]
13554	[0]
13561	[0]
13564	[0]
13568	[0]
13571	[2]
13576	[0]
13577	[0]
13578	[2]
13580	[0]
13583	[0]
13585	[1]
13589	[1]
13595	[0]
13597	[0]
13599	[0]
13602	[5]
13605	[0]
13614	[1]
13617	[0]
13620	[0]
13622	[0]
13623	[1]
13628	[0]
13629	[0]
13630	[0]
13631	[0]
13632	[0]
13633	[0]
13635	[0]
13636	[0]
13642	[2]
13644	[0]
13649	[0]
13652	[0]
13655	[1]
13657	[0]
13658	[1]
13659	[1]
13660	[0]
13662	[1]
13663	[1]
13668	[0]
13670	[0]
13673	[0]
13677	[0]
13680	[1]
13682	[1]
13687	[0]
13696	[0]
13698	[0]
13699	[0]
13700	[0]
13702	[0]
13708	[0]
13710	[0]
13711	[0]
13713	[0]
13715	[0]
13716	[0]
13717	[0]
13724	[1]
13726	[0]
13728	[0]
13729	[0]
13730	[0]
13732	[1]
13734	[0]
13735	[0]
13736	[0]
13738	[0]
13740	[0]
13741	[0]
13742	[0]
13747	[1]
13749	[1]
13751	[0]
13753	[1]
13757	[0]
13759	[0]
13761	[0]
13763	[1]
13765	[0]
13769	[0]
13770	[2]
13777	[0]
13778	[0]
13779	[1]
13780	[2]
13781	[1]
13793	[0]
13794	[1]
13795	[0]
13796	[0]
13797	[0]
13798	[0]
13799	[0]
13805	[0]
13809	[0]
13810	[1]
13811	[0]
13814	[1]
13815	[0]
13822	[1]
13823	[0]
13824	[3]
13825	[1]
13828	[0]
13829	[0]
13830	[0]
13833	[0]
13842	[0]
13845	[0]
13851	[0]
13852	[0]
13860	[1]
13863	[1]
13864	[0]
13866	[0]
13867	[0]
13869	[0]
13872	[1]
13873	[0]
13875	[0]
13876	[1]
13877	[1]
13878	[1]
13881	[1]
13887	[0]
13889	[0]
13893	[0]
13894	[0]
13901	[0]
13914	[0]
13919	[2]
13923	[5]
13924	[0]
13925	[1]
13926	[1]
13931	[0]
13934	[0]
13936	[0]
13940	[1]
13941	[0]
13942	[0]
13946	[0]
13949	[1]
13957	[2]
13958	[0]
13960	[0]
13961	[2]
13962	[1]
13966	[0]
13967	[1]
13968	[1]
13970	[1]
13974	[1]
13975	[0]
13976	[0]
13979	[0]
13980	[0]
13981	[1]
13982	[1]
13985	[3]
13986	[2]
13992	[0]
13993	[0]
13994	[0]
13995	[0]
13997	[0]
14000	[0]
14003	[0]
14004	[0]
14007	[0]
14009	[0]
14018	[0]
14025	[1]
14027	[0]
14029	[1]
14031	[0]
14033	[0]
14037	[0]
14040	[1]
14045	[1]
14046	[0]
14047	[0]
14049	[0]
14051	[8]
14053	[0]
14055	[1]
14056	[0]
14059	[0]
14061	[1]
14062	[1]
14064	[0]
14065	[1]
14070	[2]
14076	[2]
14084	[1]
14089	[4]
14090	[0]
14095	[3]
14096	[0]
14102	[2]
14103	[0]
14105	[0]
14106	[1]
14107	[0]
14112	[2]
14113	[0]
14116	[0]
14117	[1]
14118	[0]
14119	[2]
14120	[0]
14121	[1]
14123	[0]
14127	[0]
14128	[0]
14129	[1]
14132	[0]
14136	[0]
14137	[1]
14139	[0]
14143	[2]
14145	[0]
14149	[0]
14152	[0]
14154	[0]
14155	[0]
14157	[1]
14164	[0]
14166	[1]
14167	[0]
14172	[1]
14173	[1]
14176	[0]
14177	[4]
14178	[0]
14181	[1]
14183	[1]
14184	[0]
14185	[0]
14188	[0]
14190	[1]
14194	[0]
14196	[0]
14198	[0]
14202	[0]
14207	[0]
14208	[0]
14209	[0]
14212	[1]
14216	[0]
14217	[0]
14218	[0]
14219	[0]
14221	[0]
14224	[0]
14227	[0]
14228	[0]
14230	[3]
14232	[0]
14233	[3]
14235	[0]
14239	[3]
14240	[0]
14244	[0]
14246	[1]
14247	[0]
14257	[0]
14260	[0]
14261	[1]
14263	[0]
14265	[0]
14266	[1]
14269	[1]
14271	[0]
14274	[0]
14277	[0]
14280	[0]
14282	[0]
14285	[1]
14290	[0]
14291	[0]
14292	[1]
14293	[1]
14296	[3]
14297	[0]
14299	[0]
14300	[2]
14301	[0]
14305	[0]
14307	[1]
14310	[0]
14313	[1]
14314	[0]
14318	[1]
14322	[1]
14323	[0]
14324	[3]
14326	[1]
14327	[0]
14331	[0]
14336	[1]
14338	[2]
14339	[1]
14343	[0]
14348	[0]
14349	[1]
14350	[0]
14351	[0]
14356	[0]
14357	[0]
14359	[0]
14363	[1]
14365	[0]
14367	[0]
14372	[0]
14380	[0]
14382	[0]
14384	[0]
14385	[0]
14386	[0]
14389	[1]
14391	[1]
14394	[0]
14396	[0]
14399	[0]
14400	[0]
14402	[0]
14403	[0]
14408	[0]
14409	[0]
14415	[2]
14416	[1]
14417	[0]
14419	[1]
14420	[0]
14421	[0]
14423	[1]
14428	[1]
14433	[0]
14438	[0]
14439	[0]
14444	[0]
14446	[0]
14447	[0]
14448	[1]
14450	[1]
14451	[1]
14462	[0]
14466	[0]
14467	[2]
14472	[0]
14474	[0]
14475	[0]
14476	[0]
14477	[2]
14480	[1]
14481	[0]
14483	[1]
14485	[0]
14488	[0]
14489	[0]
14491	[0]
14495	[1]
14497	[0]
14498	[0]
14501	[0]
14509	[0]
14510	[2]
14519	[0]
14521	[0]
14526	[0]
14528	[1]
14531	[0]
14534	[1]
14536	[1]
14537	[0]
14538	[0]
14540	[0]
14544	[0]
14546	[0]
14548	[0]
14550	[2]
14551	[0]
14553	[0]
14554	[0]
14555	[0]
14558	[0]
14559	[0]
14560	[0]
14561	[0]
14568	[1]
14570	[1]
14573	[0]
14577	[0]
14584	[0]
14587	[2]
14588	[0]
14594	[0]
14598	[0]
14599	[1]
14600	[0]
14601	[0]
14602	[1]
14603	[1]
14604	[2]
14608	[2]
14613	[0]
14617	[0]
14620	[0]
14622	[0]
14623	[1]
14635	[1]
14636	[1]
14637	[0]
14638	[0]
14640	[0]
14642	[0]
14648	[1]
14649	[0]
14651	[0]
14654	[0]
14655	[0]
14661	[1]
14662	[0]
14668	[0]
14672	[0]
14673	[1]
14674	[0]
14676	[0]
14681	[1]
14682	[0]
14689	[0]
14690	[0]
14691	[1]
14695	[0]
14697	[0]
14699	[1]
14700	[0]
14701	[0]
14702	[1]
14705	[0]
14708	[0]
14711	[0]
14713	[0]
14714	[1]
14715	[0]
14718	[1]
14719	[0]
14722	[0]
14723	[0]
14728	[0]
14729	[0]
14732	[1]
14736	[0]
14740	[1]
14742	[0]
14743	[0]
14747	[1]
14749	[1]
14753	[0]
14756	[0]
14757	[0]
14759	[0]
14762	[0]
14764	[0]
14771	[0]
14773	[0]
14775	[0]
14776	[0]
14779	[0]
14781	[2]
14783	[1]
14785	[0]
14786	[0]
14788	[1]
14790	[0]
14791	[0]
14794	[2]
14796	[0]
14799	[0]
14805	[1]
14808	[0]
14809	[0]
14815	[0]
14816	[0]
14817	[0]
14819	[1]
14822	[2]
14827	[0]
14830	[0]
14831	[1]
14832	[0]
14834	[0]
14835	[0]
14839	[3]
14841	[0]
14843	[0]
14847	[1]
14848	[0]
14853	[0]
14854	[0]
14857	[2]
14858	[2]
14860	[0]
14861	[0]
14862	[0]
14866	[0]
14868	[0]
14869	[0]
14871	[0]
14873	[1]
14875	[0]
14882	[0]
14885	[0]
14887	[0]
14893	[0]
14894	[0]
14895	[1]
14902	[0]
14904	[0]
14905	[0]
14906	[0]
14907	[0]
14909	[1]
14910	[1]
14918	[3]
14923	[0]
14926	[2]
14941	[1]
14942	[0]
14944	[1]
14945	[1]
14946	[0]
14947	[0]
14948	[1]
14949	[2]
14953	[0]
14956	[0]
14959	[0]
14963	[0]
14964	[0]
14969	[0]
14970	[0]
14972	[1]
14979	[2]
14980	[0]
14982	[0]
14985	[0]
14987	[0]
14992	[0]
14994	[0]
14995	[0]
14999	[0]
15004	[0]
15006	[0]
15009	[0]
15012	[2]
15013	[0]
15014	[0]
15015	[0]
15017	[1]
15019	[0]
15026	[1]
15027	[0]
15028	[0]
15038	[1]
15040	[1]
15041	[0]
15042	[0]
15046	[0]
15047	[0]
15051	[0]
15052	[1]
15054	[0]
15056	[0]
15060	[2]
15062	[0]
15064	[2]
15068	[1]
15071	[0]
15072	[3]
15075	[0]
15076	[0]
15078	[0]
15079	[0]
15082	[0]
15086	[0]
15087	[0]
15091	[1]
15094	[0]
15097	[0]
15099	[1]
15100	[0]
15102	[0]
15104	[1]
15105	[0]
15106	[2]
15109	[0]
15113	[2]
15114	[0]
15115	[0]
15120	[0]
15127	[1]
15131	[0]
15133	[0]
15134	[0]
15135	[0]
15137	[0]
15142	[4]
15143	[0]
15145	[0]
15148	[0]
15151	[1]
15153	[1]
15154	[1]
15156	[1]
15161	[0]
15162	[0]
15166	[3]
15169	[0]
15171	[0]
15172	[0]
15179	[0]
15187	[1]
15192	[0]
15193	[0]
15195	[1]
15197	[0]
15198	[0]
15199	[1]
15201	[1]
15202	[0]
15212	[0]
15214	[1]
15221	[0]
15222	[0]
15224	[0]
15225	[0]
15227	[0]
15228	[0]
15233	[0]
15236	[0]
15242	[0]
15246	[1]
15251	[0]
15252	[0]
15255	[2]
15257	[0]
15262	[0]
15265	[1]
15268	[1]
15270	[0]
15272	[1]
15275	[1]
15276	[0]
15277	[1]
15279	[0]
15280	[0]
15281	[0]
15285	[0]
15286	[0]
15288	[0]
15289	[0]
15298	[0]
15301	[0]
15303	[1]
15304	[1]
15305	[2]
15306	[0]
15307	[2]
15310	[0]
15311	[2]
15318	[1]
15324	[0]
15327	[0]
15334	[0]
15337	[0]
15340	[0]
15342	[0]
15343	[0]
15347	[1]
15348	[1]
15356	[1]
15362	[0]
15370	[1]
15375	[0]
15381	[0]
15383	[0]
15384	[0]
15392	[0]
15396	[0]
15399	[0]
15400	[1]
15402	[0]
15412	[1]
15413	[0]
15414	[0]
15415	[1]
15421	[0]
15423	[0]
15427	[1]
15430	[0]
15432	[0]
15435	[1]
15438	[0]
15440	[0]
15441	[1]
15443	[2]
15446	[0]
15447	[2]
15448	[0]
15449	[0]
15451	[0]
15453	[2]
15454	[0]
15455	[1]
15458	[0]
15462	[0]
15465	[0]
15466	[0]
15468	[0]
15470	[1]
15471	[0]
15473	[0]
15477	[0]
15480	[0]
15481	[2]
15482	[0]
15483	[0]
15484	[0]
15491	[0]
15493	[2]
15495	[1]
15497	[0]
15499	[1]
15504	[0]
15507	[0]
15514	[0]
15517	[0]
15519	[0]
15521	[0]
15529	[0]
15531	[0]
15533	[2]
15536	[0]
15538	[0]
15539	[1]
15541	[0]
15543	[0]
15544	[0]
15545	[1]
15547	[1]
15549	[0]
15550	[0]
15552	[0]
15553	[0]
15562	[0]
15566	[2]
15575	[0]
15578	[0]
15581	[1]
15583	[0]
15584	[0]
15589	[2]
15591	[0]
15592	[0]
15594	[0]
15597	[0]
15600	[0]
15602	[1]
15607	[0]
15608	[0]
15609	[1]
15610	[0]
15611	[1]
15613	[0]
15615	[0]
15618	[5]
15620	[0]
15622	[2]
15626	[1]
15627	[0]
15628	[0]
15631	[0]
15638	[0]
15641	[0]
15647	[0]
15648	[0]
15653	[0]
15655	[0]
15660	[0]
15661	[2]
15662	[1]
15665	[0]
15670	[1]
15674	[0]
15678	[1]
15681	[0]
15684	[1]
15685	[0]
15686	[0]
15687	[2]
15689	[0]
15692	[1]
15694	[0]
15695	[1]
15696	[0]
15705	[0]
15706	[2]
15707	[0]
15708	[0]
15710	[0]
15711	[0]
15713	[1]
15718	[0]
15720	[0]
15723	[0]
15725	[2]
15726	[3]
15730	[0]
15735	[0]
15736	[1]
15739	[0]
15740	[2]
15742	[0]
15744	[0]
15746	[0]
15747	[1]
15749	[1]
15750	[0]
15759	[0]
15760	[2]
15764	[1]
15765	[0]
15766	[0]
15768	[0]
15770	[0]
15772	[1]
15775	[0]
15776	[0]
15781	[7]
15783	[0]
15785	[0]
15786	[0]
15790	[0]
15792	[0]
15794	[0]
15796	[0]
15798	[2]
15799	[0]
15801	[0]
15814	[0]
15815	[0]
15822	[1]
15824	[0]
15827	[0]
15829	[0]
15830	[0]
15832	[1]
15836	[0]
15840	[5]
15843	[0]
15847	[1]
15851	[0]
15852	[0]
15853	[1]
15859	[0]
15862	[1]
15864	[0]
15869	[0]
15873	[0]
15874	[0]
15875	[0]
15877	[0]
15879	[1]
15880	[0]
15881	[0]
15883	[0]
15886	[3]
15887	[0]
15889	[0]
15891	[2]
15893	[1]
15894	[1]
15898	[1]
15899	[0]
15902	[0]
15905	[0]
15915	[1]
15921	[0]
15923	[0]
15924	[0]
15926	[1]
15932	[0]
15934	[1]
15937	[0]
15938	[0]
15941	[2]
15944	[0]
15946	[0]
15949	[0]
15950	[0]
15951	[0]
15957	[0]
15958	[0]
15960	[2]
15961	[0]
15962	[0]
15963	[1]
15964	[2]
15965	[3]
15966	[0]
15967	[0]
15978	[1]
15979	[0]
15981	[4]
15983	[0]
15985	[0]
15988	[0]
15989	[2]
15994	[0]
16000	[0]
16001	[0]
16002	[0]
16003	[2]
16004	[0]
16008	[1]
16010	[1]
16014	[2]
16015	[0]
16017	[0]
16021	[0]
16025	[0]
16026	[1]
16031	[1]
16038	[0]
16044	[0]
16046	[0]
16047	[0]
16050	[0]
16051	[1]
16061	[0]
16062	[0]
16064	[2]
16066	[1]
16071	[1]
16072	[0]
16073	[0]
16074	[1]
16075	[1]
16076	[0]
16079	[0]
16080	[0]
16086	[0]
16087	[0]
16088	[0]
16090	[0]
16092	[0]
16093	[0]
16095	[2]
16097	[1]
16098	[1]
16100	[0]
16101	[0]
16111	[0]
16113	[2]
16114	[0]
16115	[1]
16116	[1]
16118	[0]
16120	[0]
16127	[0]
16129	[0]
16131	[0]
16134	[0]
16136	[1]
16137	[1]
16141	[0]
16143	[0]
16146	[0]
16150	[3]
16151	[1]
16152	[1]
16153	[0]
16158	[1]
16161	[0]
16162	[3]
16163	[3]
16165	[0]
16168	[0]
16169	[0]
16171	[0]
16173	[2]
16175	[0]
16179	[0]
16187	[1]
16188	[3]
16192	[1]
16194	[0]
16196	[0]
16199	[0]
16200	[0]
16202	[0]
16203	[0]
16204	[0]
16205	[0]
16206	[1]
16207	[0]
16212	[0]
16217	[3]
16219	[0]
16222	[0]
16229	[1]
16230	[0]
16233	[0]
16240	[1]
16245	[0]
16247	[1]
16249	[0]
16256	[0]
16260	[0]
16261	[0]
16262	[1]
16263	[0]
16264	[3]
16265	[3]
16268	[1]
16271	[1]
16286	[1]
16288	[0]
16290	[0]
16291	[0]
16292	[0]
16294	[0]
16295	[1]
16296	[0]
16299	[1]
16301	[0]
16304	[1]
16307	[0]
16309	[0]
16310	[0]
16312	[0]
16313	[0]
16314	[0]
16315	[0]
16318	[1]
16319	[0]
16320	[2]
16321	[1]
16322	[0]
16325	[1]
16329	[0]
16332	[0]
16335	[0]
16337	[4]
16340	[2]
16341	[0]
16342	[2]
16348	[0]
16350	[0]
16355	[0]
16357	[2]
16361	[0]
16362	[1]
16363	[1]
16367	[0]
16368	[0]
16370	[0]
16371	[1]
16372	[1]
16374	[0]
16378	[0]
16379	[0]
16382	[0]
16385	[1]
16387	[1]
16397	[0]
16400	[2]
16401	[0]
16402	[2]
16404	[0]
16407	[0]
16408	[0]
16411	[0]
16412	[0]
16418	[0]
16419	[3]
16424	[0]
16428	[0]
16429	[1]
16430	[0]
16436	[0]
16438	[1]
16440	[0]
16442	[1]
16445	[2]
16447	[2]
16448	[1]
16451	[0]
16454	[2]
16458	[0]
16460	[1]
16464	[1]
16465	[0]
16467	[0]
16469	[0]
16471	[1]
16472	[0]
16476	[4]
16480	[1]
16482	[0]
16483	[0]
16486	[0]
16488	[0]
16491	[0]
16492	[0]
16502	[0]
16505	[0]
16508	[0]
16511	[0]
16520	[0]
16521	[0]
16522	[0]
16525	[0]
16531	[0]
16533	[0]
16539	[1]
16545	[0]
16549	[1]
16551	[0]
16553	[1]
16556	[2]
16557	[0]
16561	[0]
16562	[0]
16563	[0]
16564	[1]
16568	[0]
16583	[0]
16585	[1]
16586	[1]
16597	[0]
16599	[2]
16600	[3]
16602	[0]
16603	[0]
16604	[0]
16606	[0]
16609	[0]
16610	[0]
16612	[1]
16613	[0]
16615	[0]
16616	[0]
16617	[0]
16619	[0]
16622	[0]
16625	[0]
16627	[0]
16628	[0]
16629	[0]
16630	[0]
16631	[0]
16632	[0]
16634	[1]
16637	[0]
16640	[0]
16641	[0]
16643	[0]
16644	[0]
16645	[0]
16647	[0]
16648	[1]
16653	[0]
16654	[2]
16655	[0]
16664	[1]
16665	[1]
16667	[0]
16669	[0]
16670	[0]
16672	[0]
16673	[0]
16677	[0]
16678	[0]
16679	[0]
16682	[0]
16683	[1]
16684	[0]
16685	[0]
16687	[0]
16688	[0]
16692	[0]
16696	[0]
16700	[0]
16702	[1]
16705	[1]
16710	[1]
16713	[1]
16714	[0]
16718	[1]
16722	[1]
16726	[0]
16728	[0]
16732	[1]
16737	[0]
16738	[0]
16741	[1]
16743	[0]
16747	[1]
16749	[0]
16754	[0]
16765	[0]
16767	[1]
16768	[0]
16769	[0]
16770	[2]
16781	[0]
16785	[0]
16789	[0]
16795	[0]
16797	[1]
16801	[0]
16803	[0]
16804	[0]
16807	[0]
